Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5930	-256838.8	-256772.7	-66.10506	1.830645	0.03091022	0.01500113	0.9365609	0.121487	0.264269	0.111	0.111732	0.281116	0.110396	0.04047375	1.85899e-20	2.03778e-10	0.000152097	3.99985	0.29972	0.178652	0.212172	0.309457	0.9770347	0.04142509
5940	-256836.2	-256769.6	-66.63917	1.830645	0.004994483	0.01472558	1.208491	0.119493	0.269225	0.117356	0.107999	0.274656	0.11127	0.08156264	1.59925e-121	5.99039e-61	1.62444e-25	4	0.297878	0.179123	0.215374	0.307625	1.290053	0.06322425
5950	-256834.8	-256769	-65.80669	1.830645	0.01353803	0.01484227	1.032974	0.121062	0.264127	0.116208	0.10813	0.281309	0.109163	0.03519259	1.89028e-45	6.5078e-23	9.92385e-10	4	0.297984	0.17883	0.215451	0.307735	1.068166	0.03294673
5960	-256826.5	-256761	-65.47741	1.830645	0.01278754	0.01503627	1.223033	0.122288	0.263708	0.111834	0.109877	0.271413	0.12088	0.01152816	4.64076e-48	3.22474e-24	2.85177e-10	4	0.299802	0.179086	0.212936	0.308176	1.234562	0.00933786
5970	-256834.3	-256767.7	-66.61957	1.830645	0.004694301	0.01503777	1.516363	0.117579	0.269723	0.112278	0.103264	0.282668	0.114488	0.008249512	3.13018e-129	8.38096e-65	4.0841e-27	4	0.299965	0.179045	0.212886	0.308104	1.524612	0.005410892
5980	-256827	-256761.4	-65.61775	1.830645	0.02129546	0.01472645	0.986957	0.12179	0.264744	0.110614	0.105918	0.280227	0.116708	0.02369948	2.99188e-29	8.18182e-15	2.27981e-06	4	0.300119	0.179136	0.212995	0.30775	1.010657	0.02344959
5990	-256833.7	-256767	-66.62738	1.830645	0.002798867	0.0147504	1.201926	0.128162	0.258252	0.114409	0.110721	0.273355	0.1151	0.09329517	4.37146e-216	3.13253e-108	3.86529e-45	4	0.300119	0.179136	0.212995	0.30775	1.295221	0.07203032
6000	-256838.8	-256771.3	-67.47022	1.830645	0.01226533	0.01502592	1.580319	0.118864	0.256158	0.11624	0.104161	0.283334	0.121244	0.05017363	4.59245e-50	3.20806e-25	1.09437e-10	4	0.300871	0.17882	0.213103	0.307206	1.630493	0.03077206
6010	-256832.9	-256764.8	-68.10284	1.830645	0.01992662	0.01456864	0.7861843	0.126197	0.26574	0.114584	0.102839	0.279297	0.111343	0.1925376	3.41939e-31	8.7479e-16	9.01529e-07	4	0.300871	0.17882	0.213103	0.307206	0.9787219	0.1967235
6020	-256825.8	-256760.2	-65.61427	1.830645	0.00891333	0.01478632	1.241328	0.130789	0.261661	0.112825	0.106623	0.275011	0.113091	0.01645853	1.59445e-68	1.89083e-34	1.61692e-14	4	0.298442	0.179661	0.211382	0.310516	1.257786	0.01308531
6030	-256829.4	-256763.8	-65.62859	1.830645	0.02525503	0.01487719	1.18439	0.12675	0.26266	0.114942	0.106067	0.27606	0.113522	0.02705574	8.09441e-25	1.34531e-12	1.89425e-05	3.99998	0.298442	0.179661	0.211382	0.310516	1.211445	0.02233343
6040	-256835.5	-256768.6	-66.9496	1.830645	0.01885425	0.01488427	1.020437	0.119164	0.26225	0.115546	0.109861	0.277496	0.115683	0.1314893	6.5397e-33	1.2099e-16	3.96685e-07	4	0.297883	0.179804	0.211551	0.310763	1.151926	0.1141474
6050	-256828.3	-256761.5	-66.73839	1.830645	0.001282148	0.01480357	1.332827	0.11866	0.265122	0.11402	0.11055	0.276321	0.115326	0.07083924	0	1.83862e-235	6.04571e-98	4	0.301042	0.178995	0.210599	0.309365	1.403667	0.05046728
6060	-256827.3	-256759.6	-67.7496	1.830645	0.02271386	0.01480486	0.6730245	0.123032	0.267935	0.112899	0.108119	0.274516	0.113498	0.02607295	1.74305e-27	6.24424e-14	5.2986e-06	3.99999	0.301897	0.178944	0.211197	0.307962	0.6990975	0.03729516
6070	-256830.5	-256762.4	-68.07504	1.830645	0.003115777	0.01448551	1.416374	0.123803	0.263355	0.108854	0.109162	0.280231	0.114594	0.1292579	3.30805e-194	2.72493e-97	1.34108e-40	4	0.30098	0.178766	0.211643	0.308612	1.545632	0.08362782
6080	-256832.6	-256764.2	-68.35525	1.830645	0.02515957	0.01515087	0.7274621	0.126902	0.260427	0.109105	0.107652	0.281632	0.114281	0.1923476	6.57268e-25	1.21228e-12	1.81415e-05	3.99998	0.30184	0.178378	0.212248	0.307533	0.9198097	0.2091167
6090	-256830.5	-256764	-66.53459	1.830645	0.009543068	0.01505048	1.446869	0.127144	0.255552	0.116021	0.105066	0.27636	0.119857	0.03408725	4.56943e-64	3.20077e-32	1.36024e-13	4	0.301705	0.178298	0.212152	0.307844	1.480956	0.02301706
6100	-256831.8	-256763.1	-68.67991	1.830645	0.02516969	0.01525578	0.6458907	0.124846	0.265614	0.114384	0.103584	0.27246	0.119113	0.1467399	6.7199e-25	1.22578e-12	1.82251e-05	3.99998	0.301705	0.178298	0.212152	0.307844	0.7926306	0.1851302
6110	-256826.5	-256758	-68.50537	1.830645	0.01725724	0.01502458	1.305074	0.122297	0.26266	0.11583	0.105086	0.278306	0.11582	0.1903184	7.25465e-36	4.03031e-18	9.66797e-08	4	0.301705	0.178298	0.212152	0.307844	1.495393	0.1272699
6120	-256827.2	-256760.7	-66.46206	1.830645	0.01503052	0.01488293	1.271596	0.122479	0.267126	0.11456	0.109439	0.270935	0.11546	0.06465015	4.92427e-41	1.05023e-20	8.1838e-09	4	0.302146	0.178559	0.211001	0.308294	1.336246	0.04838192
6130	-256831.2	-256765.6	-65.63208	1.830645	0.02626348	0.01464374	1.145607	0.124046	0.257938	0.114159	0.101987	0.28195	0.11992	0.01552105	6.66009e-24	3.85861e-12	2.93305e-05	3.99997	0.302146	0.178559	0.211001	0.308294	1.161128	0.01336722
6140	-256827.8	-256762.2	-65.63376	1.830645	0.02551511	0.01493507	1.085401	0.12239	0.268066	0.114456	0.102253	0.277758	0.115077	0.02083296	1.41632e-24	1.77951e-12	2.12737e-05	3.99998	0.298634	0.179223	0.211738	0.310406	1.106234	0.01883233
6150	-256825.4	-256758.5	-66.82149	1.830645	0.02651082	0.01474932	1.251938	0.123008	0.267407	0.110229	0.108516	0.276287	0.114553	0.09669371	1.08976e-23	4.93569e-12	3.2485e-05	3.99997	0.298773	0.179187	0.211696	0.310344	1.348632	0.07169763
6160	-256833.3	-256766.3	-66.97965	1.830645	0.003053172	0.01489573	0.785977	0.124566	0.258124	0.111626	0.109891	0.279788	0.116005	0.06013741	3.60971e-198	2.84648e-99	2.01952e-41	4	0.298262	0.18059	0.211334	0.309814	0.8461144	0.07107479
6170	-256832.6	-256763.3	-69.36829	1.830645	0.02075841	0.01489112	1.563967	0.127342	0.256754	0.111033	0.111202	0.279377	0.114291	0.1514845	5.55338e-30	3.52514e-15	1.60751e-06	4	0.301503	0.178838	0.212852	0.306808	1.715452	0.08830588
6180	-256829.6	-256763.5	-66.08429	1.830645	0.01314625	0.01456809	1.12913	0.127169	0.26584	0.117144	0.107153	0.271692	0.111002	0.05842568	8.9376e-47	1.41513e-23	5.2684e-10	4	0.301503	0.178838	0.212852	0.306808	1.187555	0.04919828
6190	-256826.4	-256760.9	-65.51719	1.830645	0.005776003	0.0146899	0.9701163	0.12603	0.262943	0.115257	0.103914	0.273363	0.118492	0.01082419	3.26712e-105	8.5615e-53	3.93858e-22	4	0.301366	0.179209	0.212755	0.306669	0.9809405	0.0110345
6200	-256830.7	-256763.9	-66.83861	1.830645	0.02664869	0.01487478	0.9125054	0.12173	0.266816	0.116955	0.101749	0.27739	0.11536	0.1101101	1.42828e-23	5.65045e-12	3.43601e-05	3.99997	0.301366	0.179209	0.212755	0.306669	1.022615	0.1076749
6210	-256830.6	-256764.1	-66.4856	1.830645	0.02399564	0.01487909	1.123188	0.125483	0.262205	0.115957	0.10734	0.274737	0.114279	0.08299526	4.54047e-26	3.1866e-13	1.04205e-05	3.99999	0.300544	0.17872	0.212175	0.308561	1.206184	0.06880815
6220	-256842.7	-256772.4	-70.2971	1.830645	0.01379423	0.01455567	1.469898	0.125656	0.259952	0.11496	0.106418	0.277156	0.115858	0.2215978	1.26609e-44	1.6842e-22	1.47252e-09	4	0.299444	0.179471	0.213066	0.308019	1.691496	0.131007
6230	-256839.8	-256771.9	-67.91983	1.830645	0.003510105	0.01486668	1.199014	0.118579	0.254394	0.114359	0.120645	0.275705	0.116317	0.1809922	1.68699e-172	1.94586e-86	4.28698e-36	4	0.299328	0.17979	0.212983	0.307899	1.380006	0.1311531
6240	-256831.9	-256765.3	-66.65349	1.830645	0.02764997	0.01472601	0.7928968	0.123798	0.261314	0.115239	0.111429	0.27555	0.11267	0.03015118	9.39453e-23	1.44903e-11	5.07878e-05	3.99995	0.299166	0.180513	0.211185	0.309136	0.823048	0.03663356
6250	-256828.9	-256760.9	-67.94484	1.830645	0.0001232794	0.01480253	1.683169	0.125501	0.265225	0.116655	0.101885	0.278139	0.112595	0.02949219	0	0	0	4	0.299319	0.180094	0.211293	0.309295	1.712661	0.0172201
6260	-256833.2	-256766.2	-66.97631	1.830645	0.001616798	0.01480654	0.8090599	0.128538	0.269223	0.116203	0.105302	0.266491	0.114242	0.09314933	0	7.26505e-187	8.93109e-78	4	0.299033	0.179922	0.212047	0.308999	0.9022092	0.1032458
6270	-256833	-256762.5	-70.47197	1.830645	0.02559025	0.01496858	0.5947659	0.121635	0.260148	0.1108	0.105703	0.289378	0.112336	0.3545863	1.66128e-24	1.92725e-12	2.19896e-05	3.99998	0.298565	0.17964	0.213278	0.308516	0.9493523	0.3735034
6280	-256825.7	-256759.7	-65.96062	1.830645	0.003879719	0.01507975	0.8416613	0.117803	0.263461	0.111039	0.105041	0.28862	0.114034	0.0004567763	3.69564e-156	2.87995e-78	1.05464e-32	4	0.298565	0.17964	0.213278	0.308516	0.842118	0.0005424136
6290	-256833.1	-256767.1	-65.91926	1.830645	0.01318053	0.01518163	1.456166	0.123498	0.271286	0.112049	0.107814	0.275061	0.110293	0.00320727	1.17582e-46	1.62313e-23	5.57694e-10	4	0.298565	0.17964	0.213278	0.308516	1.459374	0.002197703
6300	-256828.8	-256762.8	-65.99067	1.830645	0.02101451	0.01495174	1.357853	0.12213	0.265476	0.111424	0.106963	0.275813	0.118194	0.03496687	1.25312e-29	5.29523e-15	1.9032e-06	4	0.298144	0.180799	0.212977	0.30808	1.392819	0.0251051
6310	-256824.7	-256759.1	-65.53622	1.830645	0.01574695	0.01513413	1.059311	0.118006	0.266634	0.114564	0.112689	0.272947	0.11516	0.04046634	3.27108e-39	8.5592e-20	1.95472e-08	4	0.298141	0.180806	0.212975	0.308078	1.099777	0.03679504
6320	-256827.2	-256760.1	-67.16123	1.830645	0.0006238195	0.01525958	1.383824	0.127446	0.263511	0.111609	0.105143	0.276174	0.116118	0.08983945	0	0	8.833e-201	4	0.298141	0.180806	0.212975	0.308078	1.473664	0.06096332
6330	-256833.1	-256766.9	-66.17757	1.830645	0.001947629	0.01508092	0.9410042	0.116765	0.269238	0.121104	0.102192	0.275924	0.114778	0.07210261	4.21251e-310	3.07528e-155	1.19436e-64	4	0.298666	0.179085	0.213628	0.30862	1.013107	0.0711698
6340	-256822.6	-256756.7	-65.86442	1.830645	0.01014441	0.01478659	0.9419326	0.121629	0.266776	0.116353	0.106413	0.2751	0.113729	0.02507987	2.5096e-60	2.37193e-30	8.12166e-13	4	0.299025	0.179301	0.212683	0.308991	0.9670125	0.02593541
6350	-256831.1	-256765.8	-65.36515	1.830645	0.02669236	0.01537029	1.212628	0.12726	0.265863	0.115466	0.106751	0.26487	0.119791	0.006776831	1.55514e-23	5.89604e-12	3.4972e-05	3.99997	0.298903	0.179638	0.212595	0.308864	1.219405	0.005557491
6360	-256834.6	-256767.8	-66.833	1.830645	0.03461882	0.01483978	0.8222017	0.128256	0.263915	0.110939	0.106918	0.273811	0.116161	0.06880591	2.26767e-18	2.24994e-09	0.00041197	3.99959	0.299491	0.179991	0.213014	0.307503	0.8910076	0.07722259
6370	-256829.6	-256763.5	-66.18462	1.830645	0.005521986	0.01483878	1.419229	0.125822	0.261347	0.112232	0.110133	0.276299	0.114166	0.01515478	5.23946e-110	3.42863e-55	3.98407e-23	4	0.299491	0.179991	0.213014	0.307503	1.434384	0.01056536
6380	-256834	-256767.5	-66.57782	1.872733	0.001615504	0.01481882	1.233927	0.122414	0.270592	0.114779	0.104235	0.267467	0.120512	0.07097225	0	5.15279e-187	7.7443e-78	4	0.299491	0.179991	0.213014	0.307503	1.304899	0.05438906
6390	-256831.2	-256759.2	-71.97318	1.872733	0.02267737	0.01482258	1.366373	0.118265	0.261421	0.115199	0.112875	0.273572	0.118668	0.3636659	1.57999e-27	5.94501e-14	5.19172e-06	3.99999	0.299928	0.180254	0.211866	0.307952	1.730039	0.2102068
6400	-256827.8	-256758.7	-69.12123	1.872733	0.03454263	0.01457375	1.483717	0.119329	0.261882	0.115688	0.109846	0.274054	0.119201	0.1589267	2.07601e-18	2.15277e-09	0.000404493	3.9996	0.299928	0.180254	0.211866	0.307952	1.642644	0.09675057
6410	-256825.4	-256758.5	-66.91958	1.872733	0.0007041773	0.01486551	0.8924429	0.118072	0.259123	0.114587	0.108367	0.280634	0.119218	0.1082256	0	0	6.32801e-178	4	0.300237	0.180174	0.211772	0.307816	1.000668	0.1081533
6420	-256824.1	-256756	-68.13784	1.872733	0.03162663	0.01460153	0.6679395	0.119916	0.269314	0.112465	0.10636	0.274485	0.117461	0.08038112	5.13376e-20	3.38617e-10	0.000187771	3.99981	0.300186	0.180143	0.211736	0.307935	0.7483207	0.1074153
6430	-256821.9	-256754.5	-67.41264	1.872733	0.02084037	0.01448622	1.062868	0.127284	0.264783	0.117609	0.104725	0.269868	0.115731	0.1527713	7.22128e-30	4.01978e-15	1.69753e-06	4	0.298709	0.180111	0.213299	0.307881	1.215639	0.1256716
6440	-256824	-256758.5	-65.53606	1.872733	0.02151498	0.01486424	1.209182	0.127011	0.264216	0.111707	0.105298	0.272537	0.119231	0.01503832	5.81283e-29	1.14042e-14	2.61663e-06	4	0.300456	0.179663	0.212768	0.307113	1.22422	0.012284
6450	-256833	-256766.6	-66.42328	1.872733	0.01599934	0.01467181	1.007049	0.119963	0.262166	0.112225	0.111997	0.274531	0.119117	0.06990284	1.31159e-38	1.71387e-19	2.6075e-08	4	0.300456	0.179663	0.212768	0.307113	1.076952	0.06490805
6460	-256830.9	-256763.8	-67.1128	1.872733	0.02667134	0.01465844	1.165305	0.123035	0.266339	0.11171	0.106143	0.281562	0.111212	0.1121747	1.4928e-23	5.77666e-12	3.46765e-05	3.99997	0.300905	0.179931	0.211591	0.307573	1.27748	0.08780941
6470	-256832.6	-256765	-67.6583	1.872733	0.01748128	0.01483849	0.7468454	0.114343	0.259604	0.116586	0.112304	0.279654	0.11751	0.1113466	2.03102e-35	6.7434e-18	1.19703e-07	4	0.300905	0.179931	0.211591	0.307573	0.858192	0.1297456
6480	-256838.5	-256772.2	-66.34006	1.872733	0.00333012	0.01484154	1.009729	0.110299	0.261245	0.117323	0.112828	0.281422	0.116883	0.07494334	9.05301e-182	4.50773e-91	5.10973e-38	4	0.298925	0.180259	0.212683	0.308133	1.084672	0.06909308
6490	-256833.9	-256766	-67.87398	1.865671	0.006349831	0.01481333	1.11203	0.11309	0.267271	0.115015	0.11152	0.279666	0.113438	0.1769687	8.58446e-96	4.38835e-48	3.54844e-20	4	0.29864	0.180087	0.212481	0.308792	1.288999	0.1372916
6500	-256838.5	-256771.6	-66.82943	1.865671	0.007442388	0.01492097	1.532671	0.114338	0.270219	0.11129	0.109232	0.28275	0.112172	0.00853671	7.12318e-82	3.99706e-41	2.7442e-17	4	0.299146	0.180393	0.211146	0.309316	1.541208	0.005538974
6510	-256831.3	-256765.7	-65.69084	1.865671	0.01329322	0.01510647	1.25974	0.117717	0.274011	0.109202	0.110765	0.274482	0.113822	0.02016122	2.86778e-46	2.53486e-23	6.71029e-10	4	0.299146	0.180393	0.211146	0.309316	1.279901	0.01575217
6520	-256836.9	-256770.6	-66.24442	1.865671	0.0151267	0.01510289	0.8845614	0.114818	0.265019	0.113235	0.109419	0.275779	0.121731	0.05343068	8.85166e-41	1.40807e-20	9.24274e-09	4	0.299271	0.177731	0.212175	0.310823	0.9379921	0.05696283
6530	-256833	-256766.1	-66.94462	1.865671	0.01790017	0.0146013	0.7682417	0.124586	0.267324	0.113007	0.105294	0.27264	0.117149	0.04312245	1.29905e-34	1.70537e-17	1.75922e-07	4	0.29687	0.180312	0.214488	0.30833	0.8113642	0.05314809
6540	-256830.5	-256763.9	-66.50916	1.865671	0.01410508	0.01484126	1.380427	0.122379	0.270051	0.117146	0.104136	0.270684	0.115605	0.02380321	1.15961e-43	5.0969e-22	2.33155e-09	4	0.298894	0.180826	0.211072	0.309208	1.40423	0.01695107
6550	-256825.2	-256759	-66.19238	1.865671	0.01373269	0.01469998	0.8581845	0.118179	0.26395	0.114499	0.110078	0.277212	0.116081	0.009643162	8.07061e-45	1.34467e-22	1.34117e-09	4	0.299218	0.179938	0.211301	0.309544	0.8678277	0.01111184
6560	-256827.4	-256761.3	-66.05488	1.865671	0.03267683	0.01494922	1.182084	0.120305	0.267371	0.115176	0.11046	0.26712	0.119567	0.04983889	2.09976e-19	6.84758e-10	0.000251488	3.99975	0.299902	0.180648	0.212135	0.307315	1.231923	0.04045618
6570	-256833.5	-256764.3	-69.16718	1.865671	0.009820209	0.01490705	1.093369	0.123801	0.268998	0.112199	0.112462	0.270896	0.111645	0.2793762	2.75612e-62	2.48577e-31	3.18472e-13	4	0.300623	0.180716	0.21123	0.307431	1.372745	0.2035165
6580	-256830	-256763.9	-66.16205	1.865671	0.01015648	0.01480818	0.8758732	0.123459	0.268254	0.112767	0.103953	0.274547	0.117021	0.04401789	2.9521e-60	2.57256e-30	8.40001e-13	4	0.300973	0.179762	0.211476	0.307789	0.9198911	0.0478512
6590	-256830.3	-256763.6	-66.63489	1.865671	0.01353196	0.01416854	0.87674	0.124786	0.265371	0.112592	0.109891	0.271597	0.115763	0.04729123	1.80535e-45	6.35993e-23	9.82964e-10	4	0.298692	0.180349	0.212166	0.308793	0.9240312	0.05117926
6600	-256830.7	-256764.3	-66.37877	1.865671	0.02875164	0.01428554	0.9707792	0.122587	0.257101	0.116442	0.113455	0.274454	0.115961	0.04028985	6.41373e-22	3.78577e-11	7.56511e-05	3.99992	0.299113	0.179194	0.212465	0.309228	1.011069	0.03984876
6610	-256831.1	-256763.3	-67.72962	1.926817	0.003986806	0.01437804	0.7053498	0.126	0.257789	0.115484	0.107417	0.277038	0.116271	0.03295342	5.44393e-152	3.49536e-76	7.72829e-32	4	0.298721	0.17896	0.213497	0.308823	0.7383032	0.04463399
6620	-256829.6	-256763.7	-65.95442	1.926817	0.01981214	0.01433405	0.9086913	0.120489	0.257884	0.118461	0.108182	0.281572	0.113411	0.001324849	2.28751e-31	7.15509e-16	8.29386e-07	4	0.298347	0.178348	0.213229	0.310076	0.9100161	0.001455853
6630	-256833.1	-256764.9	-68.12379	1.926817	0.007426644	0.0142943	0.6806385	0.123791	0.264177	0.112156	0.103946	0.27683	0.1191	0.06607916	4.79932e-82	3.28091e-41	2.5283e-17	4	0.298933	0.17999	0.212321	0.308756	0.7467176	0.08849283
6640	-256831.9	-256764.8	-67.14745	1.926817	0.003724953	0.01428627	0.9149617	0.128962	0.266294	0.110708	0.10224	0.278698	0.113098	0.1055372	1.3187e-162	1.72036e-81	4.84316e-34	4	0.298588	0.179782	0.212076	0.309554	1.020499	0.1034173
6650	-256832.5	-256762.3	-70.20494	1.926817	0.02563616	0.01397118	0.7461094	0.121684	0.261665	0.114956	0.105909	0.278629	0.117157	0.329987	1.8305e-24	2.02302e-12	2.24366e-05	3.99998	0.298588	0.179782	0.212076	0.309554	1.076096	0.3066519
6660	-256830.1	-256763.3	-66.8326	1.926817	0.02043604	0.01410407	0.8665085	0.121179	0.254924	0.115511	0.10783	0.282349	0.118208	0.04925677	1.93668e-30	2.0818e-15	1.29191e-06	4	0.298472	0.1801	0.211994	0.309434	0.9157653	0.05378755
6670	-256830.3	-256761.7	-68.69451	1.926817	0.02085386	0.01395903	1.636251	0.122491	0.257918	0.115636	0.103538	0.282016	0.118402	0.01631332	7.53867e-30	4.10716e-15	1.71275e-06	4	0.298517	0.179976	0.212026	0.309481	1.652564	0.009871516
6680	-256829.9	-256761.6	-68.25823	1.926817	0.0279714	0.0140369	0.6914283	0.116411	0.265624	0.115713	0.110114	0.273656	0.118481	0.08596995	1.67136e-22	1.93269e-11	5.72349e-05	3.99994	0.298517	0.179976	0.212026	0.309481	0.7773982	0.1105868
6690	-256839.8	-256773.3	-66.48051	1.926817	0.01983215	0.01405264	1.340174	0.125278	0.266732	0.114844	0.114563	0.264198	0.114386	0.01322159	2.45486e-31	7.41218e-16	8.41625e-07	4	0.298517	0.179976	0.212026	0.309481	1.353396	0.009769201
6700	-256824.7	-256758.5	-66.2238	1.926817	0.01983215	0.01402443	1.311674	0.119669	0.26426	0.117128	0.108371	0.273912	0.116661	0.005156711	2.45486e-31	7.41218e-16	8.41625e-07	4	0.298269	0.180659	0.21185	0.309223	1.31683	0.003916002
6710	-256832.8	-256763.6	-69.1691	1.926817	0.003712546	0.0140536	0.7679695	0.119718	0.273687	0.115804	0.101674	0.273776	0.115342	0.2445444	3.80198e-163	9.23743e-82	3.74146e-34	4	0.298269	0.180659	0.21185	0.309223	1.012514	0.241522
6720	-256836.7	-256770.8	-65.91896	1.926817	0.008884992	0.01433421	1.097941	0.126404	0.256831	0.115279	0.112729	0.27331	0.115447	0.0273719	9.7091e-69	1.4755e-34	1.45876e-14	4	0.298155	0.180688	0.211884	0.309273	1.125312	0.02432382
6730	-256824	-256758.2	-65.7965	1.926817	0.00836391	0.01427999	1.146316	0.125816	0.256908	0.1175	0.109511	0.27204	0.118225	0.0165249	5.82908e-73	1.14332e-36	1.94071e-15	4	0.298816	0.179723	0.212875	0.308586	1.162841	0.01421079
6740	-256823.9	-256756.1	-67.71346	1.926817	0.01414183	0.01398469	0.7862279	0.126047	0.261957	0.112633	0.105624	0.277208	0.116531	0.1046	1.49708e-43	5.79122e-22	2.45846e-09	4	0.298797	0.179712	0.212862	0.308629	0.8908278	0.1174188
6750	-256823.9	-256757.9	-66.02998	1.926817	0.02427006	0.01379505	1.024377	0.117331	0.263725	0.115382	0.104355	0.280628	0.118578	0.01666862	8.72532e-26	4.4173e-13	1.19328e-05	3.99999	0.299282	0.180003	0.211585	0.30913	1.041045	0.01601143
6760	-256829.5	-256762.9	-66.62531	1.926817	0.02439918	0.01403924	1.285306	0.126793	0.256801	0.117159	0.105222	0.275565	0.11846	0.02883413	1.18044e-25	5.13787e-13	1.27049e-05	3.99999	0.300135	0.17845	0.212954	0.308461	1.314141	0.02194143
6770	-256832.5	-256765.2	-67.25933	1.926817	0.01370684	0.01393041	1.115396	0.112439	0.265748	0.117076	0.109639	0.278211	0.116888	0.09206611	6.67136e-45	1.22257e-22	1.28922e-09	4	0.299429	0.180384	0.212453	0.307735	1.207462	0.07624762
6780	-256838.5	-256771.4	-67.08087	1.926817	0.03407413	0.01412336	1.365003	0.124232	0.26895	0.115376	0.108024	0.266776	0.116642	0.04059348	1.19569e-18	1.63384e-09	0.000360755	3.99964	0.298279	0.179691	0.211637	0.310392	1.405597	0.02887989
6790	-256829.2	-256759.4	-69.83358	1.926817	0.01154184	0.01389748	0.6596706	0.12542	0.26582	0.114033	0.110471	0.266903	0.117353	0.2622678	3.84751e-53	9.28618e-27	2.51595e-11	4	0.298051	0.17975	0.211706	0.310493	0.9219384	0.2844743
6800	-256827.3	-256759.2	-68.17029	1.926817	0.003351947	0.01400427	0.6893057	0.121636	0.267764	0.11469	0.109001	0.273393	0.113517	0.06509314	1.3616e-180	1.74817e-90	8.96807e-38	4	0.298051	0.17975	0.211706	0.310493	0.7543988	0.08628479
6810	-256830.5	-256764.3	-66.20568	1.926817	0.03394918	0.01410647	0.9123302	0.119682	0.271053	0.11488	0.107925	0.274064	0.112397	0.006999166	1.02943e-18	1.51601e-09	0.000349724	3.99965	0.29633	0.18019	0.212225	0.311254	0.9193294	0.007613339
6820	-256829.7	-256761.9	-67.79081	1.926817	0.02306092	0.01359868	0.8451846	0.118337	0.261735	0.113366	0.109875	0.274261	0.122425	0.09974297	4.36715e-27	9.88349e-14	6.41087e-06	3.99999	0.298866	0.181026	0.213209	0.306899	0.9449276	0.1055562
6830	-256825.5	-256759.2	-66.28473	1.926817	0.004131139	0.01366979	1.197214	0.113263	0.265792	0.11749	0.111263	0.275857	0.116334	0.007673368	1.0279e-146	1.51882e-73	9.61506e-31	4	0.298866	0.181026	0.213209	0.306899	1.204887	0.006368538
6840	-256836.5	-256768.9	-67.57904	1.926817	0.02293616	0.01391917	0.7715649	0.112424	0.263822	0.11622	0.118249	0.273812	0.115472	0.06716209	3.14912e-27	8.39288e-14	5.99039e-06	3.99999	0.300119	0.181785	0.209909	0.308187	0.8387269	0.08007623
