Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
970	-255450.6	-255327.8	-122.8371	52.14825	0.02780898	0.0005149074	-0.01611252	0.124712	0.262063	0.119955	0.112292	0.26499	0.115988	0.06603422	1.25131e-22	1.67231e-11	5.38994e-05	3.99995	0.298766	0.17882	0.21283	0.309583	0.0499217	1.322756
980	-255456.2	-255333.1	-123.1006	52.14825	0.03481394	0.0005337556	-0.02385152	0.118029	0.269173	0.121497	0.100913	0.275223	0.115164	0.09670107	2.83816e-18	2.51704e-09	0.000431598	3.99957	0.298766	0.17882	0.21283	0.309583	0.07284956	1.327408
990	-255461.1	-255338.8	-122.2759	52.14825	0.01177791	0.0005333302	-0.05439041	0.121395	0.26186	0.118348	0.104623	0.282287	0.111486	0.0671589	4.27245e-52	3.0944e-26	4.14618e-11	4	0.298655	0.178754	0.212751	0.30984	0.01276849	5.259739
1000	-255454.3	-255330.3	-123.9949	52.25835	0.008446808	0.0005191274	0.03386488	0.121948	0.258497	0.118888	0.1051	0.283573	0.111994	0.09789543	2.96509e-72	2.5786e-36	2.71991e-15	4	0.298004	0.180546	0.212287	0.309164	0.1317603	0.7429812
1010	-255455.1	-255331.1	-124.0429	52.25835	0.03652914	0.0005238792	-0.02807114	0.125185	0.266662	0.114044	0.102324	0.275822	0.115963	0.03011627	1.84043e-17	6.40869e-09	0.000636023	3.99936	0.298004	0.180546	0.212287	0.309164	0.00204513	14.72585
1020	-255450.2	-255326.6	-123.6568	52.25835	0.04104131	0.0005214282	0.07908199	0.128848	0.258508	0.115804	0.108629	0.270283	0.117929	0.02688786	1.19294e-15	5.15764e-08	0.00151086	3.99849	0.299528	0.179802	0.211969	0.3087	0.1059698	0.2537313
1030	-255451.7	-255329.2	-122.4532	52.54194	0.02874696	0.0005159563	-0.04961198	0.119691	0.267352	0.115837	0.107593	0.268331	0.121197	0.06140298	6.36363e-22	3.77095e-11	7.55281e-05	3.99992	0.299394	0.179722	0.212323	0.308562	0.011791	5.207614
1040	-255457.4	-255334.7	-122.6983	52.14682	0.0347803	0.0005198065	0.04422032	0.122496	0.258052	0.113564	0.111525	0.274619	0.119744	0.02757415	2.73094e-18	2.46905e-09	0.000428164	3.99957	0.298902	0.179426	0.211974	0.309698	0.07179447	0.3840707
1050	-255456.1	-255332.9	-123.1501	52.14682	0.04020244	0.0005292302	0.03861738	0.121684	0.266231	0.11497	0.110797	0.267064	0.119255	0.05403714	5.89629e-16	3.62629e-08	0.00130543	3.99869	0.299144	0.17876	0.212146	0.30995	0.09265452	0.583211
1060	-255448.3	-255325.6	-122.6787	52.11962	0.02507284	0.0005256857	-0.01713858	0.12284	0.267343	0.119316	0.11001	0.265167	0.115324	0.0554549	5.43221e-25	1.10211e-12	1.74383e-05	3.99998	0.299079	0.179773	0.211761	0.309387	0.03831632	1.447292
1070	-255447	-255324.5	-122.5398	52.17354	0.02585706	0.0005281049	0.0288299	0.120531	0.261511	0.115557	0.111192	0.27563	0.115578	0.05766735	2.90533e-24	2.54861e-12	2.46932e-05	3.99998	0.29893	0.179683	0.212154	0.309233	0.08649725	0.6666958
1080	-255447.8	-255323.3	-124.4905	52.17354	0.02225133	0.0005285246	-0.03192959	0.125499	0.269265	0.118983	0.104721	0.265502	0.11603	0.1497738	4.90189e-28	3.31149e-14	4.07246e-06	4	0.297993	0.179923	0.212438	0.309646	0.1178442	1.270948
1090	-255453	-255330.1	-122.9471	52.17354	0.03466735	0.0005307327	0.008897984	0.121468	0.267478	0.115078	0.110561	0.27491	0.110504	0.03949387	2.39841e-18	2.31388e-09	0.000416788	3.99958	0.297993	0.179923	0.212438	0.309646	0.04839185	0.8161264
1100	-255450.7	-255327.4	-123.3087	52.17354	0.00651367	0.0005376469	0.04909099	0.125003	0.270959	0.119729	0.107579	0.264788	0.111943	0.06494124	2.08253e-93	6.83493e-47	1.10901e-19	4	0.297993	0.179923	0.212438	0.309646	0.1140322	0.569499
1110	-255464.1	-255339	-125.1138	52.17354	0.0506676	0.0005231142	-0.01176612	0.12195	0.253504	0.122474	0.104927	0.278275	0.11887	0.02088178	7.29417e-13	1.27432e-06	0.00571633	3.99428	0.299549	0.179738	0.212219	0.308494	0.009115661	2.290759
1120	-255446.9	-255324.2	-122.6765	52.46335	0.004179031	0.0005228338	0.05964446	0.127034	0.264435	0.113582	0.109071	0.271554	0.114324	0.01069122	4.80945e-145	1.03891e-72	2.13567e-30	4	0.299837	0.178951	0.212422	0.30879	0.07033568	0.1520028
1130	-255449.7	-255324.9	-124.8171	52.46335	0.03626773	0.0005181445	-0.003511293	0.124165	0.257027	0.12198	0.10446	0.277164	0.115205	0.1428543	1.40006e-17	5.58974e-09	0.00060095	3.9994	0.299615	0.178819	0.212068	0.309499	0.139343	1.025199
1140	-255447.9	-255325.2	-122.7279	52.46335	0.04453881	0.0005191585	-0.04574088	0.120954	0.264615	0.115426	0.106078	0.271849	0.121078	0.09166998	1.69168e-14	1.94166e-07	0.00261869	3.99738	0.299615	0.178819	0.212068	0.309499	0.04592909	1.995902
1150	-255451.1	-255327.5	-123.5961	52.76577	0.03158564	0.0005204976	0.02987978	0.127832	0.259339	0.119933	0.110061	0.267195	0.115641	0.0756225	4.84991e-20	3.29124e-10	0.000185569	3.99981	0.297836	0.179916	0.213166	0.309083	0.1055023	0.7167854
1160	-255448.6	-255325.9	-122.7103	52.69198	0.02203653	0.0005197646	-0.04384834	0.127654	0.266442	0.122302	0.101052	0.268281	0.114269	0.06276925	2.67081e-28	2.44439e-14	3.5904e-06	4	0.297836	0.179916	0.213166	0.309083	0.01892092	3.317453
1170	-255446	-255323	-123.0267	52.42598	0.03677505	0.0005231413	-0.05267549	0.12356	0.266008	0.121776	0.104936	0.269636	0.114083	0.09134367	2.37199e-17	7.2754e-09	0.000670391	3.99933	0.298402	0.180258	0.213572	0.307768	0.03866818	2.362244
1180	-255447.8	-255324.7	-123.0816	52.48963	0.02518905	0.0005302477	-0.01950125	0.125305	0.261813	0.118302	0.10593	0.273101	0.115549	0.09105954	7.01042e-25	1.252e-12	1.83858e-05	3.99998	0.299036	0.180095	0.213379	0.30749	0.07155829	1.272523
1190	-255445.9	-255322.2	-123.6946	52.48963	0.0231004	0.0005228378	-0.02832092	0.124351	0.259843	0.11835	0.111985	0.271912	0.113558	0.1174634	4.83964e-27	1.04044e-13	6.54897e-06	3.99999	0.299773	0.179596	0.212383	0.308247	0.08914251	1.317704
1200	-255453.4	-255330.3	-123.0753	51.66449	0.02133732	0.0005104607	0.001825527	0.121407	0.269814	0.111828	0.106094	0.271846	0.11901	0.0439041	3.39942e-29	8.72125e-15	2.34102e-06	4	0.30003	0.179751	0.211707	0.308512	0.04572962	0.96008
1210	-255446.9	-255324.4	-122.5089	52.13358	0.004556201	0.0005319996	-0.02567971	0.121927	0.265811	0.117173	0.110519	0.267813	0.116757	0.07826606	4.0567e-133	9.54115e-67	6.37377e-28	4	0.299406	0.179911	0.211896	0.308787	0.05258634	1.488334
1220	-255450.3	-255327.7	-122.5692	52.13358	0.03568222	0.0005225436	0.03438354	0.121672	0.269394	0.118753	0.103373	0.271424	0.115385	0.03715432	7.4781e-18	4.08541e-09	0.000527654	3.99947	0.299496	0.179965	0.211959	0.30858	0.07153785	0.5193658
1230	-255453.8	-255331.4	-122.4811	52.13358	0.02761086	0.0005201391	0.05625917	0.122232	0.264971	0.115237	0.11184	0.271969	0.113751	0.007825799	8.7505e-23	1.39848e-11	5.00451e-05	3.99995	0.298116	0.18032	0.212377	0.309188	0.06408497	0.122116
1240	-255450.3	-255327.3	-122.9583	52.93618	0.02034415	0.0005360139	-0.03369603	0.124277	0.267094	0.114784	0.105104	0.278498	0.110243	0.09821087	1.42564e-30	1.78615e-15	1.21235e-06	4	0.299986	0.179839	0.211811	0.308364	0.06451484	1.522299
1250	-255444.9	-255322.1	-122.8086	52.83176	0.03933372	0.0005248704	-0.008363537	0.12174	0.270832	0.119074	0.103934	0.270753	0.113667	0.08357102	2.75355e-16	2.47829e-08	0.00111472	3.99889	0.299986	0.179839	0.211811	0.308364	0.07520748	1.111206
1260	-255450.7	-255328	-122.697	52.78691	0.004541792	0.0005256153	0.03166863	0.119865	0.261126	0.11329	0.113523	0.278369	0.113827	0.03549798	1.5451e-133	5.88833e-67	5.21677e-28	4	0.299986	0.179839	0.211811	0.308364	0.0671666	0.5285064
1270	-255451.5	-255328.5	-123.0139	52.78691	0.04166877	0.0005026509	-0.04829966	0.124437	0.272247	0.117056	0.108412	0.265145	0.112702	0.07542774	1.98366e-15	6.65048e-08	0.00167891	3.99832	0.297623	0.179928	0.213933	0.308516	0.02712808	2.78043
1280	-255451	-255326.7	-124.3056	52.78691	0.008520425	0.0005126063	0.02813135	0.124208	0.273734	0.11833	0.104908	0.264657	0.114162	0.008262494	1.22425e-71	5.2396e-36	3.65045e-15	4	0.297623	0.179928	0.213933	0.308516	0.03639384	0.22703
1290	-255447.4	-255323.7	-123.655	52.78691	0.008512755	0.0005128054	0.02461398	0.123928	0.25668	0.12037	0.109394	0.270598	0.11903	0.07069556	1.05731e-71	4.86927e-36	3.54107e-15	4	0.2979	0.179166	0.214132	0.308803	0.09530954	0.7417469
1300	-255450.2	-255326.4	-123.8596	52.78691	0.02982123	0.0005094525	0.05951809	0.121702	0.252069	0.122587	0.10803	0.280171	0.115442	0.03424249	3.61479e-21	8.98669e-11	0.000108292	3.99989	0.29947	0.178765	0.213653	0.308112	0.09376057	0.365212
1310	-255452.2	-255328.8	-123.3594	52.78691	0.008043492	0.0005166423	-0.02990726	0.12141	0.270288	0.119189	0.102202	0.275136	0.111776	0.08313897	7.90902e-76	4.21155e-38	4.93087e-16	4	0.300301	0.179261	0.21147	0.308967	0.05323171	1.561832
1320	-255448.7	-255324.7	-123.9555	52.78691	0.01580316	0.0005081607	0.01182197	0.12058	0.26844	0.118373	0.10593	0.273254	0.113423	0.02878554	4.47367e-39	1.00096e-19	2.08592e-08	4	0.299944	0.180239	0.211218	0.308599	0.04060751	0.7088724
1330	-255450.2	-255325.7	-124.5646	52.78691	0.04290832	0.0004992845	0.03888253	0.122176	0.257574	0.117859	0.10858	0.277942	0.11587	0.07995052	5.18531e-15	1.07513e-07	0.00204916	3.99795	0.299213	0.1798	0.213139	0.307848	0.118833	0.672797
1340	-255449.2	-255324.5	-124.7246	52.78691	0.006758183	0.0004959167	0.09060541	0.125	0.26363	0.116879	0.102721	0.27473	0.117041	0.007820251	4.59967e-90	3.21213e-45	5.48138e-19	4	0.299134	0.180018	0.213082	0.307766	0.09842566	0.07945338
1350	-255459.1	-255331.2	-127.9333	52.78691	0.02416948	0.0004969749	-0.04300453	0.118395	0.264497	0.120007	0.103914	0.275634	0.117553	0.2013865	6.87938e-26	3.92233e-13	1.13586e-05	3.99999	0.300387	0.179461	0.211098	0.309055	0.158382	1.271524
1360	-255450	-255322.7	-127.2603	52.78691	0.003082337	0.000507378	-0.006730379	0.124025	0.264602	0.116317	0.10893	0.268525	0.1176	0.1904412	2.64999e-196	2.43889e-98	4.92526e-41	4	0.298957	0.181508	0.21195	0.307584	0.1837108	1.036636
1370	-255448.5	-255325	-123.511	52.78691	0.03852235	0.0005054662	0.02043943	0.123691	0.26337	0.120992	0.105513	0.269218	0.117216	0.03998507	1.31087e-16	1.71008e-08	0.000955686	3.99904	0.298961	0.181497	0.211953	0.307589	0.0604245	0.661736
1380	-255449.1	-255325.6	-123.4415	52.78691	0.03673052	0.000503566	0.01984171	0.122283	0.267857	0.119615	0.10819	0.266154	0.115902	0.03978677	2.26606e-17	7.1111e-09	0.000664068	3.99934	0.297324	0.179566	0.213409	0.309701	0.05962848	0.6672443
1390	-255449.5	-255326.2	-123.354	52.78691	0.01272173	0.0005070909	0.03305108	0.120256	0.260507	0.118259	0.109783	0.276307	0.114889	0.03274719	2.6487e-48	2.43623e-24	2.53849e-10	4	0.297332	0.179544	0.213415	0.30971	0.06579827	0.4976907
1400	-255450.4	-255327.2	-123.1658	52.39186	0.02961925	0.0004999202	-0.0310655	0.125705	0.262235	0.119043	0.102518	0.278139	0.11236	0.04868141	2.63283e-21	7.66968e-11	0.0001014	3.9999	0.297392	0.179378	0.213458	0.309772	0.01761591	2.763491
1410	-255456	-255332.5	-123.5721	52.39186	0.01548795	0.0004970212	0.02964269	0.11953	0.271567	0.123329	0.105371	0.25842	0.121782	0.01838124	7.50477e-40	4.09983e-20	1.4402e-08	4	0.296952	0.179113	0.213143	0.310792	0.04802392	0.3827517
1420	-255450.9	-255327.6	-123.3782	52.39186	0.04536786	0.0005014006	0.06902759	0.128157	0.262249	0.121821	0.101328	0.277368	0.109078	0.0006042982	2.98731e-14	2.58002e-07	0.00294648	3.99705	0.296654	0.179938	0.212928	0.31048	0.06963189	0.008678469
1430	-255453.2	-255330	-123.2375	52.8171	0.01400262	0.0005087898	-0.03545875	0.126169	0.26158	0.117479	0.101904	0.278942	0.113927	0.06512066	5.64948e-44	3.55761e-22	2.00837e-09	4	0.296654	0.179938	0.212928	0.31048	0.02966192	2.19543
1440	-255453.2	-255329.4	-123.7882	52.93907	0.04441796	0.0005016583	0.06258621	0.118598	0.267285	0.118266	0.107476	0.269828	0.118547	0.02057917	1.55435e-14	1.8612e-07	0.00257311	3.99743	0.296673	0.180393	0.212942	0.309992	0.08316538	0.2474487
1450	-255452.2	-255327.9	-124.2727	52.93907	0.01750751	0.0004921599	-0.05470856	0.121319	0.262278	0.123569	0.104317	0.271577	0.116941	0.09581472	2.28728e-35	7.15617e-18	1.2269e-07	4	0.296618	0.180407	0.212959	0.310016	0.04110616	2.330909
1460	-255458	-255334.4	-123.6096	52.93907	0.03319382	0.0004907576	0.06801617	0.129249	0.262531	0.116195	0.104418	0.271673	0.115935	0.01231682	4.06532e-19	9.52753e-10	0.000288424	3.99971	0.301128	0.178918	0.212497	0.307457	0.08033299	0.1533221
1470	-255448.7	-255325.3	-123.4278	52.93907	0.006366693	0.0004953633	-0.03589711	0.122738	0.262151	0.116027	0.107892	0.271279	0.119914	0.0557522	1.53045e-95	5.85942e-48	4.00079e-20	4	0.29989	0.179235	0.212873	0.308002	0.01985509	2.807955
1480	-255448.7	-255325.3	-123.3638	52.45348	0.02699466	0.0004961691	-0.05300608	0.120189	0.263031	0.116417	0.107855	0.272191	0.120317	0.06307897	2.78188e-23	7.88558e-12	3.94563e-05	3.99996	0.299193	0.180484	0.212069	0.308254	0.01007289	6.262251
1490	-255454.3	-255330.5	-123.7993	52.45348	0.01665768	0.0005027308	0.05988904	0.121522	0.257869	0.12162	0.107526	0.268334	0.123129	0.01649735	4.02684e-37	9.49588e-19	5.3064e-08	4	0.298013	0.180225	0.212656	0.309107	0.07638639	0.2159723
1500	-255447.4	-255323.6	-123.758	52.45348	0.03760708	0.0004889398	0.01092088	0.127787	0.261963	0.113682	0.110035	0.272898	0.113634	0.06349216	5.46082e-17	1.10382e-08	0.000796964	3.9992	0.298013	0.180225	0.212656	0.309107	0.07441304	0.8532397
1510	-255449.4	-255325.4	-123.9585	52.70304	0.02351004	0.000499795	0.005521607	0.12877	0.26931	0.112074	0.107665	0.267358	0.114823	0.07148732	1.37689e-26	1.75487e-13	8.13543e-06	3.99999	0.298391	0.180128	0.212541	0.30894	0.07700893	0.9282991
1520	-255449.4	-255326.1	-123.2706	52.70304	0.01081047	0.0005023678	-0.04089769	0.127241	0.262361	0.118511	0.109688	0.271383	0.110816	0.06186379	1.13813e-56	1.59724e-28	4.66031e-12	4	0.29785	0.179801	0.213969	0.30838	0.0209661	2.950658
1530	-255453.7	-255330.1	-123.6029	52.70304	0.0242305	0.0005061804	-0.05852666	0.127486	0.266012	0.118565	0.104999	0.271907	0.11103	0.07695263	7.94834e-26	4.21605e-13	1.17041e-05	3.99999	0.299907	0.179313	0.214154	0.306626	0.01842598	4.176312
1540	-255452.8	-255329.6	-123.1921	52.45082	0.04511786	0.0004974333	-0.04727562	0.125853	0.267431	0.118867	0.109266	0.269191	0.109392	0.05224819	2.5221e-14	2.37068e-07	0.00284483	3.99715	0.297152	0.17839	0.213051	0.311407	0.004972569	10.50728
1550	-255452.3	-255328.8	-123.5015	52.62087	0.02119838	0.0004882319	0.03063249	0.120999	0.259463	0.119262	0.109752	0.273057	0.117468	0.02718976	2.22064e-29	7.04889e-15	2.14308e-06	4	0.301536	0.177277	0.211722	0.309464	0.05782225	0.47023
1560	-255454.1	-255330.4	-123.688	52.62087	0.007341097	0.0005030429	-0.01207475	0.123473	0.265045	0.114749	0.112119	0.271808	0.112805	0.07924018	5.45116e-83	1.10574e-41	1.60988e-17	4	0.3014	0.177331	0.211945	0.309324	0.06716543	1.179776
1570	-255454.1	-255330.2	-123.879	52.82559	0.03935229	0.0005011661	0.07029033	0.12634	0.261465	0.118541	0.103775	0.274685	0.115193	0.01186958	2.79972e-16	2.49898e-08	0.00111858	3.99888	0.300064	0.179197	0.211005	0.309734	0.0821599	0.1444692
1580	-255449.8	-255325.2	-124.6613	52.82579	0.03734695	0.0004902036	0.04802623	0.124684	0.26342	0.117683	0.107443	0.276739	0.110031	0.06598571	4.22446e-17	9.70877e-09	0.000755642	3.99924	0.300231	0.179297	0.211122	0.30935	0.1140119	0.5787614
1590	-255449.2	-255325.8	-123.4134	52.82579	0.003131441	0.0004911511	-0.02748535	0.128619	0.263241	0.118336	0.109972	0.262989	0.116843	0.07462639	3.06315e-193	8.29188e-97	2.12834e-40	4	0.300231	0.179297	0.211122	0.30935	0.04714104	1.583045
1600	-255456.1	-255331.4	-124.652	52.82579	0.01381305	0.0004927174	-0.00731432	0.119714	0.268973	0.122269	0.108033	0.268715	0.112295	0.1112493	1.45192e-44	1.80357e-22	1.51497e-09	4	0.298655	0.181461	0.210015	0.309869	0.103935	1.070374
1610	-255458.1	-255334.5	-123.6268	52.82579	0.0217424	0.0005051897	0.02557553	0.126559	0.269687	0.126247	0.10576	0.258907	0.112839	0.07015234	1.14042e-28	1.59733e-14	3.0093e-06	4	0.29989	0.177826	0.213482	0.308802	0.09572787	0.7328309
1620	-255451.2	-255327.3	-123.9416	52.82579	0.03369568	0.0005040334	0.01253445	0.126482	0.262024	0.123349	0.107695	0.2716	0.108851	0.0273904	7.57171e-19	1.3002e-09	0.000328137	3.99967	0.30048	0.179281	0.210829	0.309409	0.03992485	0.6860489
1630	-255444.7	-255321.6	-123.1394	52.82579	0.03240608	0.0005112684	-0.06251852	0.126985	0.260062	0.122425	0.106889	0.272011	0.111627	0.06869409	1.47317e-19	5.73572e-10	0.000233664	3.99977	0.30048	0.179281	0.210829	0.309409	0.006175566	11.12353
1640	-255448.6	-255325.1	-123.5616	52.84068	0.02505503	0.0004994547	0.003028931	0.121376	0.259053	0.122119	0.106077	0.277251	0.114124	0.05872865	5.22289e-25	1.08067e-12	1.72967e-05	3.99998	0.30048	0.179281	0.210829	0.309409	0.06175758	0.9509545
1650	-255450.2	-255326.4	-123.8301	52.84068	0.01751636	0.0005039558	-0.01477355	0.123137	0.263673	0.120275	0.107615	0.268844	0.116456	0.06626543	2.38061e-35	7.3007e-18	1.23713e-07	4	0.30048	0.179281	0.210829	0.309409	0.05149188	1.28691
1660	-255450.5	-255327.2	-123.2672	52.97217	0.01050147	0.0004995664	-0.05657653	0.121029	0.265607	0.120011	0.111493	0.270816	0.111043	0.06881681	2.61528e-58	2.42129e-29	2.12999e-12	4	0.298826	0.178294	0.21398	0.3089	0.01224029	5.622157
1670	-255444.6	-255321.2	-123.3247	52.97217	0.04500499	0.0005108836	0.01594739	0.129953	0.256869	0.116406	0.103999	0.278556	0.114217	0.04769802	2.3351e-14	2.28112e-07	0.00279974	3.9972	0.298167	0.178731	0.213445	0.309657	0.06364542	0.7494338
1680	-255447.7	-255324	-123.737	52.97217	0.04705669	0.0005047498	-0.009484187	0.127145	0.26139	0.120686	0.102039	0.273304	0.115437	0.1076536	8.94188e-14	4.46309e-07	0.00369877	3.9963	0.298048	0.179992	0.212427	0.309533	0.09816942	1.09661
1690	-255443.7	-255320.3	-123.4179	52.97217	0.01930492	0.0005088763	-0.02393923	0.119837	0.26486	0.118982	0.107384	0.27132	0.117618	0.04415785	3.63903e-32	2.85395e-16	5.66381e-07	4	0.297635	0.179742	0.213518	0.309105	0.02021862	2.184019
1700	-255448.1	-255324.9	-123.2532	52.97217	0.02750327	0.0005010846	-0.03331555	0.124751	0.261073	0.121335	0.101905	0.272103	0.118833	0.04437185	7.19027e-23	1.2677e-11	4.80473e-05	3.99995	0.297699	0.179566	0.213564	0.309171	0.0110563	4.013264
1710	-255445.6	-255321.8	-123.8376	52.97217	0.009595885	0.0005020656	-0.007870551	0.122992	0.270156	0.118336	0.10314	0.271747	0.113629	0.03578781	1.01649e-63	4.7739e-32	1.60572e-13	4	0.297694	0.179562	0.213578	0.309166	0.02791726	1.281924
1720	-255448.7	-255324.2	-124.5494	52.97217	0.01190103	0.0005102403	-0.023397	0.127243	0.272433	0.120542	0.101961	0.26549	0.112331	0.02774642	1.44376e-51	5.68829e-26	5.33803e-11	4	0.297303	0.180641	0.213297	0.308759	0.004349426	6.379331
1730	-255453.3	-255329.3	-124.0633	52.97217	0.0002676937	0.0004936878	-0.07162062	0.126012	0.264025	0.122918	0.0997262	0.274767	0.112553	0.08479928	0	0	0	4	0.297303	0.180641	0.213297	0.308759	0.01317865	6.434593
1740	-255446	-255321.9	-124.0843	52.97217	0.0422845	0.0004985573	-0.008643325	0.120808	0.269171	0.118418	0.105796	0.267997	0.117811	0.09817344	3.21974e-15	8.47241e-08	0.00185633	3.99814	0.297303	0.180641	0.213297	0.308759	0.08953012	1.096541
1750	-255452.4	-255327.1	-125.3569	52.97217	0.01180063	0.0004930101	0.07223336	0.125603	0.270467	0.117514	0.106523	0.265951	0.113942	0.05373702	5.35902e-52	3.46561e-26	4.34579e-11	4	0.296765	0.180314	0.214706	0.308215	0.1259704	0.4265846
1760	-255441.7	-255317.8	-123.8517	52.97217	0.01435792	0.0004941444	-0.01091401	0.125108	0.259033	0.119127	0.10851	0.270944	0.117278	0.0905884	6.54585e-43	1.21094e-21	3.33897e-09	4	0.298896	0.179281	0.211096	0.310727	0.07967438	1.136983
1770	-255454.3	-255329.8	-124.418	52.97217	0.03997432	0.0005121402	-0.06391855	0.122911	0.265889	0.11464	0.103096	0.273456	0.120007	0.1170476	4.84321e-16	3.28661e-08	0.00125323	3.99875	0.299329	0.179541	0.209952	0.311178	0.0531291	2.20308
1780	-255446.7	-255322.6	-124.0896	52.97217	0.003814141	0.0005031111	0.0264539	0.121289	0.261354	0.11584	0.108643	0.273737	0.119138	0.01402449	7.93618e-159	1.33459e-79	2.94736e-33	4	0.299446	0.180032	0.211174	0.309348	0.04047839	0.3464685
1790	-255448	-255324.4	-123.6153	52.97217	0.0004783109	0.0004990484	-0.008884253	0.118367	0.264412	0.11817	0.110829	0.27135	0.116872	0.07642417	0	0	1.04279e-261	4	0.299811	0.179033	0.211431	0.309724	0.06753992	1.131541
1800	-255448.5	-255325.1	-123.3738	52.97217	0.002261264	0.0004973255	0.04680036	0.121128	0.263937	0.120926	0.113413	0.261576	0.119019	0.0352965	3.16139e-267	8.42445e-134	9.43085e-56	4	0.300366	0.179365	0.211822	0.308447	0.08209687	0.4299373
1810	-255448.8	-255325.8	-123.0349	52.97217	0.005580159	0.000517401	-0.05075149	0.127574	0.267497	0.122496	0.0970872	0.270547	0.114798	0.0539558	7.17631e-109	1.26889e-54	6.85792e-23	4	0.299167	0.180796	0.210977	0.30906	0.003204311	16.83851
1820	-255446.4	-255322.9	-123.4976	52.97217	0.02067171	0.0005095291	0.04894932	0.129184	0.265144	0.116012	0.107704	0.268168	0.113788	0.0004673374	4.19673e-30	3.06448e-15	1.51676e-06	4	0.298553	0.180424	0.210544	0.31048	0.04941666	0.009457081
1830	-255446.5	-255322.5	-123.9607	52.97217	0.02213204	0.0005053885	-0.0272755	0.12626	0.268802	0.122856	0.10929	0.262097	0.110694	0.1128034	3.5038e-28	2.79973e-14	3.79842e-06	4	0.297848	0.179998	0.212408	0.309746	0.08552792	1.318908
1840	-255448.3	-255324	-124.353	52.55681	0.0136889	0.0004999804	0.01523841	0.120828	0.257666	0.117571	0.113003	0.274825	0.116106	0.01946455	5.84341e-45	1.14419e-22	1.25425e-09	4	0.298246	0.178902	0.212692	0.31016	0.03470296	0.5608902
1850	-255447.5	-255323.6	-123.9441	52.55681	0.02148676	0.0005025653	0.0309323	0.127124	0.268379	0.116021	0.102222	0.271201	0.115054	0.06854007	5.34113e-29	1.09317e-14	2.57109e-06	4	0.298246	0.178902	0.212692	0.31016	0.09947238	0.6890362
1860	-255448.3	-255324.7	-123.5763	52.55681	0.005332277	0.0004942791	0.02251004	0.117566	0.257046	0.120463	0.111084	0.277256	0.116585	0.0411342	6.92315e-114	3.94127e-57	6.24277e-24	4	0.299328	0.180409	0.213464	0.3068	0.06364424	0.6463146
1870	-255447.3	-255323.6	-123.705	52.55681	0.03058866	0.0004998807	0.06578483	0.12188	0.266466	0.120782	0.106804	0.272151	0.111917	0.001745597	1.16022e-20	1.6099e-10	0.000137928	3.99986	0.298246	0.179757	0.212692	0.309305	0.06753043	0.02584905
